Date,Open,High,Low,Close,Volume,Ci1,Ci2,Ci3,Ci4,Ci5,Ci6,Ci7
2018-11-20,71.875,76.73750305,71.0,74.77300262,217576000,,4.0,2.0,4.0,6.0,2.0,2.0
2018-11-21,77.14949799,77.5,75.75,75.83650208,114336000,6.0,6.0,12.0,6.0,6.0,6.0,6.0
2018-11-23,75.84999847,76.80999756,75.09049988,75.10299683,54152000,,12.0,,10.0,10.0,,8.0
2018-11-26,76.94999695,79.2405014,76.21099854,79.0664978,125154000,18.0,,18.0,18.0,,18.0,
2018-11-27,78.79949951,79.88249969,77.90049744,79.07099915,115664000,,9.0,9.0,4.0,14.0,,12.0
2018-11-28,80.69599915,84.07250214,80.06099701,83.88749695,169174000,6.0,6.0,4.0,11.0,,11.0,4.0
2018-11-29,83.74949646,84.49949646,82.61650085,83.67849731,132264000,4.0,3.0,7.0,,6.0,4.0,
2018-11-30,83.97499847,84.80000305,83.32499695,84.50849915,115236000,6.0,5.0,6.0,5.0,4.0,6.0,6.0
2018-12-03,88.47299957,88.91699982,86.5,88.61799622,137246000,,12.0,6.0,,6.0,6.0,6.0
2018-12-04,87.80000305,88.51699829,83.25,83.41999817,173890000,7.0,7.0,,4.0,4.0,6.0,
2018-12-06,80.74349976,85.05249786,80.49250031,84.95950317,175788000,,6.0,4.0,4.0,,7.0,7.0
2018-12-07,85.25350189,85.94650269,81.27300262,81.45649719,151522000,6.0,6.0,6.0,,6.0,12.0,
2018-12-10,81.19200134,82.89949799,79.54350281,82.05149841,149896000,6.0,6.0,4.0,5.0,6.0,5.0,6.0
2018-12-11,83.90000153,83.97350311,80.98000336,82.16200256,124894000,,4.0,6.0,,7.0,3.0,4.0
2018-12-12,83.44999695,85.24949646,83.0134964,83.17700195,131960000,4.0,11.0,,11.0,4.0,6.0,6.0
2018-12-13,84.0,84.60600281,82.07499695,82.91899872,105426000,,,6.0,3.0,4.0,3.0,6.0
2018-12-14,81.90000153,82.12850189,79.25,79.59549713,127344000,,7.0,6.0,6.0,3.0,12.0,
2018-12-17,78.30000305,78.8065033,75.25050354,76.04550171,176596000,,2.0,1.0,2.0,3.0,2.0,
2018-12-18,77.0,78.37750244,76.15049744,77.5739975,130460000,2.0,2.0,8.0,6.0,4.0,2.0,4.0
2018-12-19,77.15249634,79.22650146,74.15899658,74.7539978,175844000,,5.0,2.0,2.0,2.0,3.0,
2018-12-20,74.19999695,75.47499847,71.6344986,73.04149628,199836000,,6.0,4.0,4.0,,5.0,5.0
2018-12-21,73.24949646,74.0,68.19799805,68.87249756,272806000,4.0,6.0,4.0,,4.0,8.0,
2018-12-24,67.30000305,69.80149841,65.34999847,67.19799805,144400000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2018-12-26,68.44450378,73.65799713,68.15049744,73.54499817,208236000,,12.0,8.0,,10.0,10.0,
2018-12-27,72.70999908,73.44999695,69.51550293,73.08200073,194440000,12.0,10.0,4.0,12.0,12.0,,10.0
2018-12-28,73.66750336,75.67350006,72.44999695,73.90100098,176580000,10.0,4.0,12.0,12.0,,10.0,12.0
2018-12-31,75.54000092,76.03800201,74.34999847,75.09850311,139090000,8.0,16.0,16.0,,16.0,12.0,12.0
2019-01-02,73.26000214,77.66799927,73.04650116,76.95649719,159662000,12.0,12.0,,6.0,6.0,6.0,6.0
2019-01-03,76.00050354,76.90000153,74.85549927,75.01399994,139512000,,,,,,,
2019-01-04,76.5,79.69999695,75.91549683,78.76950073,183652000,4.0,9.0,9.0,9.0,,13.0,18.0
2019-01-07,80.1155014,81.72799683,79.45950317,81.47550201,159864000,9.0,10.0,10.0,,9.0,14.0,10.0
2019-01-08,83.23449707,83.83049774,80.83049774,82.82900238,177628000,5.0,5.0,,4.0,4.0,6.0,
2019-01-09,82.64900208,83.38999939,82.06999969,82.97100067,126976000,,3.0,2.0,2.0,2.0,5.0,
2019-01-10,82.05049896,83.16249847,81.08100128,82.81099701,130154000,2.0,2.0,2.0,4.0,4.0,2.0,
2019-01-11,82.02749634,83.01450348,81.81099701,82.02799988,93724000,,1.0,1.0,2.0,1.0,1.0,
2019-01-14,80.75,82.41000366,79.75749969,80.86049652,120118000,,1.0,1.0,2.0,1.0,1.0,
2019-01-15,81.59999847,83.75800323,81.30049896,83.72799683,119970000,,10.0,6.0,6.0,8.0,6.0,
2019-01-16,84.21099854,85.25,83.79399872,84.18900299,127338000,12.0,9.0,9.0,16.0,11.0,,9.0
2019-01-17,84.0,85.00849915,83.875,84.66100311,84178000,9.0,4.0,18.0,13.0,,9.0,9.0
2019-01-18,85.59999847,85.80999756,84.57700348,84.80999756,120410000,3.0,10.0,8.0,,6.0,9.0,
2019-01-22,84.05000305,84.09349823,80.51000214,81.60849762,128336000,3.0,3.0,3.0,3.0,4.0,4.0,
2019-01-23,82.80000305,82.87149811,80.59999847,82.00099945,104504000,,4.0,2.0,4.0,6.0,2.0,2.0
2019-01-24,82.05349731,82.86299896,81.58899689,82.74649811,81798000,3.0,3.0,12.0,6.0,4.0,4.0,4.0
2019-01-25,83.52500153,84.1740036,83.08049774,83.52850342,98918000,,12.0,,3.0,3.0,3.0,3.0
2019-01-28,82.17949677,82.25,80.70449829,81.89450073,96754000,,,,,,,
2019-01-29,81.56349945,81.6190033,79.53600311,79.69400024,92656000,3.0,3.0,3.0,3.0,,12.0,
2019-01-30,81.15000153,83.84750366,80.98400116,83.52149963,115676000,8.0,8.0,8.0,4.0,12.0,4.0,12.0
2019-01-31,84.64250183,86.82050323,83.95400238,85.93650055,218206000,8.0,8.0,4.0,6.0,6.0,6.0,6.0
2019-02-01,81.94400024,83.65299988,81.10050201,81.31150055,230124000,,3.0,,6.0,,3.0,
2019-02-04,81.15000153,82.48149872,80.67500305,81.66549683,98582000,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2019-02-05,82.16699982,83.26300049,82.125,82.94049835,89062000,12.0,4.0,12.0,4.0,8.0,8.0,8.0
2019-02-06,83.53749847,83.61299896,81.66699982,82.01300049,78798000,,8.0,,4.0,4.0,3.0,5.0
2019-02-07,81.25,81.27700043,79.64550018,80.71849823,92532000,,,4.0,4.0,,8.0,
2019-02-08,79.30000305,79.42949677,78.33799744,79.41100311,113150000,3.0,4.0,4.0,3.0,8.0,6.0,
2019-02-11,80.0490036,80.46450043,79.30000305,79.55000305,66346000,5.0,5.0,9.0,6.0,6.0,5.0,6.0
2019-02-12,80.19999695,81.97000122,79.94400024,81.90049744,97172000,,15.0,6.0,9.0,12.0,,
2019-02-13,82.34999847,82.81900024,81.85549927,82.0,71206000,15.0,8.0,15.0,18.0,8.0,,18.0
2019-02-14,81.22499847,81.89499664,80.3030014,81.13249969,82410000,6.0,6.0,10.0,6.0,,16.0,
2019-02-15,81.39299774,81.44550323,80.22499847,80.39749908,86878000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2019-02-19,80.05000305,81.69999695,80.02799988,81.3789978,73634000,3.0,3.0,12.0,6.0,4.0,4.0,4.0
2019-02-20,81.5,81.74649811,80.5059967,81.10500336,66752000,,7.0,,2.0,2.0,3.0,
2019-02-21,80.99250031,81.1780014,80.04550171,80.97200012,69668000,,4.0,6.0,6.0,,8.0,8.0
2019-02-22,81.17500305,81.74700165,81.0585022,81.57800293,61924000,8.0,16.0,16.0,,16.0,12.0,12.0
2019-02-25,82.07250214,82.73000336,81.51950073,81.65000153,63690000,8.0,8.0,,6.0,6.0,6.0,6.0
2019-02-26,81.2990036,81.99949646,80.8065033,81.81999969,53316000,,,8.0,8.0,,8.0,8.0
2019-02-27,81.40899658,82.09049988,80.75499725,82.05449677,62976000,,18.0,18.0,,12.0,12.0,12.0
2019-02-28,81.76249695,82.58850098,81.6914978,81.99150085,60518000,7.0,7.0,,4.0,4.0,6.0,
2019-03-01,82.75650024,83.71299744,82.55000305,83.58650208,99498000,,4.0,3.0,3.0,,10.0,
2019-03-04,84.25,85.47149658,83.71800232,84.8085022,123348000,4.0,4.0,4.0,,16.0,,4.0
2019-03-05,85.14749908,85.38999939,84.45050049,84.62149811,73630000,3.0,3.0,,10.0,,4.0,
2019-03-06,84.79850006,84.88749695,83.41400146,83.44750214,79920000,4.0,3.0,5.0,3.0,3.0,8.0,
2019-03-07,83.36849976,83.48750305,81.02549744,81.29750061,99140000,2.0,2.0,2.0,4.0,4.0,2.0,
2019-03-08,80.20050049,81.13600159,79.32849884,81.04000092,93340000,,1.0,2.0,3.0,2.0,1.0,1.0
2019-03-11,81.30599976,83.61450195,81.30049896,83.53099823,77528000,,6.0,8.0,3.0,4.0,4.0,3.0
2019-03-12,83.44999695,84.21350098,83.0490036,83.65499878,72290000,,12.0,,10.0,10.0,,8.0
2019-03-13,84.15000153,85.0,83.96749878,84.54049683,71040000,12.0,,18.0,18.0,,12.0,12.0
2019-03-14,84.55999756,85.09999847,84.21700287,84.31099701,58932000,,10.0,10.0,,8.0,12.0,
2019-03-15,85.15000153,85.94000244,84.65650177,85.61799622,151018000,6.0,6.0,4.0,5.0,6.0,5.0,6.0
2019-03-18,85.63500214,87.5,85.63150024,87.10749817,108582000,,8.0,8.0,,10.0,3.0,3.0
2019-03-19,87.67549896,89.20800018,87.67549896,88.09249878,127284000,8.0,18.0,,18.0,15.0,8.0,15.0
2019-03-20,88.49700165,89.97499847,88.35150146,89.8635025,125312000,16.0,,16.0,16.0,8.0,12.0,12.0
2019-03-21,89.81300354,91.1875,89.36399841,90.96299744,115356000,,12.0,12.0,4.0,10.0,12.0,10.0
2019-03-22,90.50849915,90.9489975,88.15550232,88.2385025,127260000,3.0,3.0,3.0,3.0,4.0,4.0,
2019-03-25,87.88950348,89.13400269,87.375,88.71299744,102076000,,4.0,2.0,4.0,6.0,2.0,2.0
2019-03-26,89.65000153,90.28849792,88.66799927,89.18800354,97318000,3.0,3.0,12.0,6.0,4.0,4.0,4.0
2019-03-27,89.20649719,89.375,87.28399658,88.28500366,86496000,,7.0,,2.0,2.0,3.0,
2019-03-28,88.5,88.89649963,87.67350006,88.67099762,60860000,,4.0,6.0,6.0,,8.0,8.0
2019-03-29,89.32900238,89.64299774,88.83149719,89.03749847,66416000,4.0,12.0,12.0,,10.0,12.0,10.0
2019-04-01,90.00550079,90.78350067,89.93650055,90.70950317,84776000,10.0,10.0,,8.0,6.0,8.0,6.0
2019-04-02,90.5510025,91.0,90.2559967,90.6989975,68962000,,,4.0,,4.0,,
2019-04-03,91.33599854,91.5,90.48100281,91.03500366,78522000,6.0,8.0,6.0,8.0,,10.0,10.0
2019-04-04,91.03250122,91.4375,90.20999908,90.94300079,72478000,4.0,6.0,4.0,,4.0,8.0,
2019-04-05,91.44999695,91.92900085,91.2594986,91.86399841,72810000,8.0,8.0,4.0,6.0,6.0,6.0,6.0
2019-04-08,91.66149902,92.51000214,91.25550079,92.49299622,75056000,,4.0,3.0,,10.0,,3.0
2019-04-09,92.27449799,92.65450287,91.58899689,91.79199982,74288000,3.0,3.0,,10.0,,4.0,
2019-04-10,92.05000305,92.40000153,91.44049835,92.36650085,59280000,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2019-04-11,92.43499756,92.49749756,92.01550293,92.20349884,53096000,6.0,3.0,6.0,3.0,4.0,8.0,
2019-04-12,92.41999817,92.57499695,92.06500244,92.15299988,62288000,,4.0,4.0,3.0,3.0,3.0,3.0
2019-04-15,92.09999847,92.34249878,90.94499969,92.24349976,74488000,,12.0,7.0,,8.0,8.0,3.0
2019-04-16,92.56749725,93.4885025,92.40000153,93.15200043,60892000,18.0,14.0,,12.0,12.0,4.0,4.0
2019-04-17,93.64949799,93.82350159,93.02200317,93.24099731,57870000,,,,,,,
2019-04-18,93.4394989,93.54100037,92.97399902,93.08450317,54998000,3.0,3.0,3.0,3.0,,12.0,
2019-04-22,92.76999664,94.42099762,92.28199768,94.3655014,67476000,9.0,10.0,10.0,4.0,14.0,7.0,12.0
2019-04-23,94.55999756,96.46299744,94.47899628,96.18849945,92808000,16.0,10.0,8.0,9.0,12.0,9.0,4.0
2019-04-24,96.25,96.48449707,94.90799713,95.08750153,73516000,,6.0,,6.0,,,
2019-04-25,95.84999847,96.12249756,95.01550293,95.11250305,121982000,8.0,6.0,8.0,6.0,,10.0,10.0
2019-04-26,96.44999695,97.55000305,94.90000153,97.53150177,168652000,12.0,12.0,12.0,,12.0,12.0,12.0
2019-04-29,97.44999695,97.81700134,96.70449829,96.92150116,80426000,7.0,7.0,,4.0,4.0,6.0,
2019-04-30,96.50499725,96.78549957,95.34750366,96.3259964,70120000,,6.0,4.0,4.0,,7.0,7.0
2019-05-01,96.65450287,97.18199921,95.52749634,95.5759964,62340000,6.0,6.0,6.0,,6.0,12.0,
2019-05-02,95.66649628,96.07749939,94.09349823,95.04100037,79258000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2019-05-03,97.44999695,98.22000122,96.80000305,98.1230011,127632000,,12.0,8.0,,10.0,10.0,
2019-05-06,95.89900208,97.94999695,95.52500153,97.52749634,108356000,8.0,8.0,,8.0,8.0,,
2019-05-07,96.99949646,97.45500183,95.16899872,96.05000305,118042000,5.0,3.0,4.0,4.0,,8.0,
2019-05-08,95.9434967,96.76850128,95.5,95.8884964,81572000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2019-05-09,95.0,95.47000122,93.80000305,94.99349976,106166000,2.0,2.0,6.0,4.0,2.0,4.0,
2019-05-10,94.90000153,95.1894989,92.80000305,94.49900055,114360000,,6.0,3.0,4.0,3.0,4.0,4.0
2019-05-13,91.82800293,92.32700348,90.90000153,91.13400269,115668000,,3.0,4.0,,4.0,3.0,
2019-05-14,91.97499847,92.62200165,90.78749847,92.0059967,92582000,6.0,5.0,6.0,5.0,4.0,6.0,6.0
2019-05-15,91.39749908,93.72149658,91.15000153,93.55750275,93852000,,12.0,8.0,,10.0,10.0,
2019-05-16,94.29699707,95.87550354,94.11450195,95.37850189,94156000,18.0,18.0,,18.0,18.0,,
2019-05-17,94.65249634,95.52649689,93.36650085,93.44999695,94732000,12.0,,6.0,6.0,,,
2019-05-20,92.6344986,93.38899994,91.77700043,92.94850159,75964000,6.0,6.0,6.0,6.0,,12.0,12.0
2019-05-21,93.73950195,93.94999695,92.30000305,92.87599945,80102000,12.0,12.0,12.0,,12.0,12.0,12.0
2019-05-22,92.58899689,93.57450104,92.55000305,92.98400116,58732000,12.0,12.0,,6.0,6.0,6.0,6.0
2019-05-23,91.82949829,92.19999695,90.20999908,90.77400208,88486000,,,,,,,
2019-05-24,91.79450226,92.08799744,90.89250183,91.16400146,67394000,6.0,6.0,6.0,6.0,,12.0,12.0
2019-05-28,91.63749695,92.46350098,91.36750031,91.82150269,64000000,12.0,12.0,12.0,,12.0,12.0,12.0
2019-05-29,91.15599823,91.5,90.37650299,90.95950317,85580000,7.0,7.0,,4.0,4.0,6.0,
2019-05-30,91.27449799,91.47350311,90.39150238,90.81600189,62938000,,6.0,4.0,4.0,,7.0,7.0
2019-05-31,89.50050354,89.77950287,88.63500214,88.75350189,92376000,6.0,6.0,6.0,,6.0,12.0,
2019-06-03,88.00050354,88.3144989,83.59999847,84.6344986,181974000,3.0,3.0,3.0,3.0,4.0,4.0,
2019-06-04,84.96199799,86.54100037,84.04450226,86.47799683,113582000,,8.0,4.0,3.0,6.0,3.0,6.0
2019-06-05,87.48000336,87.59999847,85.76249695,86.92500305,84796000,8.0,8.0,4.0,6.0,6.0,6.0,6.0
2019-06-06,86.88549805,88.0,86.3065033,87.71800232,73786000,,4.0,,10.0,,3.0,3.0
2019-06-07,88.18499756,90.3125,87.97450256,90.20149994,96164000,4.0,,16.0,,4.0,4.0,4.0
2019-06-10,91.09999847,94.24349976,90.90000153,93.03150177,107420000,,16.0,,4.0,4.0,4.0,4.0
2019-06-11,94.16249847,94.68499756,92.90000153,93.18499756,80854000,,,,,,,
2019-06-12,92.6989975,93.25,92.21900177,92.76599884,53566000,3.0,3.0,3.0,3.0,,12.0,
2019-06-13,93.33599854,94.15450287,93.11100006,93.51499939,55916000,8.0,8.0,8.0,4.0,12.0,4.0,12.0
2019-06-14,93.19999695,93.80000305,92.94999695,93.48349762,57024000,5.0,5.0,3.0,4.0,3.0,6.0,
2019-06-17,93.82499695,94.78450012,93.77249908,94.30149841,52686000,,6.0,3.0,7.0,,7.0,3.0
2019-06-18,95.06749725,96.08350372,94.98950195,95.0684967,77914000,6.0,4.0,11.0,,11.0,4.0,6.0
2019-06-19,95.39199829,95.97899628,94.62349701,95.4394989,57906000,3.0,7.0,,7.0,3.0,6.0,
2019-06-20,96.66649628,96.76000214,95.29000092,95.90950012,64344000,,6.0,3.0,4.0,3.0,5.0,5.0
2019-06-21,95.80500031,96.29750061,95.3789978,95.56500244,78672000,6.0,3.0,6.0,3.0,4.0,8.0,
2019-06-24,95.63300323,95.84300232,95.06500244,95.69499969,45660000,,4.0,4.0,3.0,3.0,3.0,3.0
2019-06-25,95.59200287,95.81950378,93.6210022,93.91349792,60246000,,6.0,3.0,,3.0,6.0,
2019-06-26,94.62400055,95.19000244,94.36599731,94.89150238,48838000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2019-06-27,95.09999847,95.56199646,94.90200043,95.21399689,42834000,,8.0,4.0,,4.0,6.0,4.0
2019-06-28,95.45500183,95.64700317,94.19999695,94.6815033,60748000,5.0,5.0,,4.0,4.0,6.0,
2019-07-01,96.14900208,96.49099731,95.73300171,96.10949707,63842000,,4.0,6.0,3.0,3.0,7.0,3.0
2019-07-02,95.96900177,96.73950195,95.33149719,96.71549988,52918000,4.0,11.0,4.0,4.0,11.0,4.0,6.0
2019-07-03,96.79450226,97.07949829,96.52500153,96.94999695,33806000,,3.0,,6.0,,3.0,
2019-07-05,96.43000031,97.29499817,96.26499939,97.14550018,52568000,4.0,3.0,5.0,3.0,3.0,8.0,
2019-07-08,96.70600128,97.80000305,96.41249847,97.61599731,57668000,8.0,3.0,8.0,6.0,8.0,3.0,8.0
2019-07-09,97.38999939,99.50050354,97.1740036,99.41500092,86914000,,16.0,6.0,6.0,10.0,6.0,
2019-07-10,99.82550049,101.2470016,99.76999664,100.8704987,98638000,20.0,12.0,8.0,18.0,18.0,,12.0
2019-07-11,101.2809982,101.7900009,99.76499939,100.0534973,86356000,9.0,,9.0,12.0,,12.0,
2019-07-12,100.4134979,100.8499985,100.1934967,100.5500031,50186000,6.0,6.0,8.0,6.0,8.0,9.0,9.0
2019-07-15,101.0699997,101.1449966,100.0774994,101.0494995,59626000,12.0,4.0,12.0,4.0,8.0,8.0,8.0
2019-07-16,100.5289993,101.3160019,100.060997,100.4950027,52364000,,7.0,,2.0,2.0,3.0,
2019-07-17,100.3525009,100.5999985,99.60150146,99.60150146,51176000,,3.0,2.0,2.0,,7.0,
2019-07-18,99.00050354,99.375,97.57749939,98.89499664,69738000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2019-07-19,99.5605011,99.80000305,98.1115036,98.22599792,63712000,3.0,3.0,12.0,6.0,4.0,4.0,4.0
2019-07-22,98.55699921,99.44999695,97.91300201,99.28150177,58000000,,18.0,,6.0,6.0,6.0,
2019-07-23,99.79949951,99.88950348,98.65650177,99.72450256,54070000,22.0,,8.0,8.0,18.0,,12.0
2019-07-24,98.46499634,100.0650024,98.29350281,100.0404968,52626000,,,,21.0,12.0,12.0,21.0
2019-07-25,100.0500031,100.0599976,98.63600159,98.69100189,82730000,,,12.0,9.0,6.0,15.0,
2019-07-26,97.09999847,97.54499817,96.22550201,97.15249634,98542000,3.0,4.0,4.0,4.0,6.0,5.0,
2019-07-29,96.5,96.6115036,94.52700043,95.62249756,89864000,,1.0,2.0,3.0,2.0,1.0,1.0
2019-07-30,94.55599976,95.49449921,94.1740036,94.92649841,58218000,,6.0,8.0,3.0,4.0,4.0,3.0
2019-07-31,94.90550232,94.97750092,92.47200012,93.33899689,89414000,,8.0,,4.0,4.0,,
2019-08-01,93.58599854,94.89600372,92.20050049,92.76599884,94266000,12.0,4.0,9.0,14.0,,11.0,8.0
2019-08-02,92.25350189,92.31800079,90.40100098,91.16200256,99124000,3.0,3.0,10.0,,8.0,8.0,
2019-08-05,88.51100159,89.4335022,87.43900299,88.25650024,121164000,4.0,4.0,3.0,4.0,3.0,6.0,
2019-08-06,89.6115036,89.68849945,87.66999817,89.39150238,101406000,,8.0,4.0,3.0,6.0,3.0,6.0
2019-08-07,88.69950104,89.94650269,87.84999847,89.66999817,90538000,12.0,9.0,4.0,9.0,7.0,9.0,6.0
2019-08-08,90.30000305,91.71299744,89.90550232,91.64450073,74024000,11.0,4.0,4.0,11.0,4.0,6.0,4.0
2019-08-09,91.44750214,91.55449677,90.11100006,90.3789978,57596000,3.0,,10.0,,3.0,4.0,
2019-08-12,89.79949951,90.0490036,88.84999847,89.2460022,58110000,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2019-08-13,89.15000153,91.58699799,89.0,91.21700287,79880000,,12.0,6.0,,6.0,6.0,6.0
2019-08-14,89.65049744,89.78250122,87.86100006,88.14800262,97872000,7.0,7.0,,4.0,4.0,6.0,
2019-08-15,89.09950256,89.40000153,88.09799957,88.80599976,75182000,,6.0,4.0,4.0,,7.0,7.0
2019-08-16,89.64450073,90.14550018,89.22750092,89.62850189,60360000,12.0,12.0,12.0,,12.0,12.0,12.0
2019-08-19,90.90399933,91.30000305,90.63050079,90.80599976,56326000,12.0,12.0,,6.0,6.0,6.0,6.0
2019-08-20,90.72499847,90.84100342,89.9940033,90.06900024,38590000,,,,,,,
2019-08-21,90.96949768,91.47899628,90.75,91.17700195,40636000,4.0,9.0,9.0,9.0,,13.0,18.0
2019-08-22,91.40000153,91.47049713,90.00499725,90.23300171,53070000,6.0,6.0,6.0,,6.0,12.0,
2019-08-23,89.65149689,90.24500275,87.2614975,87.48100281,105416000,3.0,3.0,3.0,3.0,4.0,4.0,
2019-08-26,88.34549713,88.5,87.17549896,88.4434967,61600000,,8.0,4.0,3.0,6.0,3.0,6.0
2019-08-27,88.78649902,88.97000122,87.33399963,88.09149933,60394000,8.0,8.0,4.0,6.0,6.0,6.0,6.0
2019-08-28,87.75,88.39299774,87.20249939,88.21250153,48394000,,4.0,,10.0,,3.0,3.0
2019-08-29,89.15000153,89.92749786,88.86250305,89.31999969,60302000,4.0,,16.0,,4.0,4.0,4.0
2019-08-30,89.87449646,89.98699951,88.22850037,88.8144989,61174000,,10.0,,3.0,3.0,4.0,
2019-09-03,88.5,90.04000092,88.40000153,89.49199677,70860000,,6.0,4.0,4.0,,7.0,7.0
2019-09-04,90.25,90.38150024,89.81150055,90.03099823,46482000,8.0,8.0,8.0,,7.0,12.0,7.0
2019-09-05,91.09750366,92.09999847,90.77899933,92.03600311,66216000,14.0,11.0,,10.0,9.0,10.0,4.0
2019-09-06,91.91100311,92.03250122,91.31999969,91.67549896,49938000,,,4.0,,4.0,,
2019-09-09,92.05000305,92.5,91.23049927,91.56749725,59990000,6.0,8.0,6.0,8.0,,10.0,10.0
2019-09-10,91.13749695,91.29049683,90.26699829,91.02749634,52278000,4.0,6.0,4.0,,4.0,8.0,
2019-09-11,90.60700226,91.67099762,90.45400238,91.14949799,48656000,6.0,6.0,4.0,5.0,6.0,5.0,6.0
2019-09-12,91.88150024,92.68299866,91.71399689,92.17749786,56470000,,8.0,10.0,,12.0,6.0,
2019-09-13,92.10050201,92.30599976,91.75849915,91.96700287,39426000,6.0,10.0,,10.0,6.0,,
2019-09-16,91.2009964,91.28450012,90.01000214,90.39199829,73510000,5.0,3.0,4.0,4.0,,8.0,
2019-09-17,90.35399628,91.19950104,90.20500183,91.12750244,39648000,4.0,4.0,4.0,6.0,12.0,3.0,3.0
2019-09-18,90.85199738,91.10299683,89.77500153,90.8730011,50112000,3.0,3.0,8.0,6.0,3.0,4.0,3.0
2019-09-19,91.0510025,91.62850189,90.89499664,91.07499695,40630000,,8.0,,5.0,3.0,4.0,4.0
2019-09-20,91.08550262,91.53150177,89.04599762,89.70800018,106838000,,,5.0,,2.0,3.0,
2019-09-23,88.84999847,89.63500214,88.36599731,89.26499939,58446000,6.0,6.0,6.0,6.0,4.0,8.0,8.0
2019-09-24,89.53050232,89.78549957,86.77749634,87.08049774,92320000,,6.0,3.0,,3.0,6.0,
2019-09-25,87.36799622,88.65000153,86.15000153,88.41649628,69864000,8.0,8.0,4.0,6.0,6.0,6.0,6.0
2019-09-26,88.13950348,88.16850281,86.57499695,86.99199677,70736000,,3.0,2.0,,5.0,,
2019-09-27,87.40000153,87.45600128,85.69100189,86.27249908,78144000,6.0,6.0,6.0,6.0,,8.0,8.0
2019-09-30,86.34950256,86.8730011,85.46099854,86.79550171,52894000,7.0,12.0,7.0,,8.0,8.0,8.0
2019-10-01,87.30000305,87.77999878,86.42050171,86.78250122,61690000,16.0,11.0,,9.0,12.0,9.0,9.0
2019-10-02,86.38700104,86.44450378,85.25,85.66149902,66022000,,,,6.0,,6.0,
2019-10-03,85.65000153,86.25,84.25299835,86.22100067,69364000,4.0,9.0,12.0,9.0,8.0,10.0,16.0
2019-10-04,86.3010025,87.02899933,85.96150208,86.98249817,49438000,12.0,8.0,12.0,4.0,12.0,12.0,4.0
2019-10-07,86.58149719,87.39150238,86.18499756,86.63300323,43094000,,8.0,,4.0,4.0,,
2019-10-08,86.12449646,86.34999847,85.25,85.27549744,50840000,5.0,3.0,4.0,4.0,,8.0,
2019-10-09,85.98049927,86.49749756,85.71800232,86.09950256,40870000,8.0,8.0,8.0,4.0,12.0,4.0,12.0
2019-10-10,86.26200104,86.91449738,85.6875,86.01300049,51504000,8.0,8.0,4.0,6.0,6.0,6.0,6.0
2019-10-11,87.14600372,87.27249908,86.49299622,86.59600067,65100000,,4.0,,10.0,,3.0,3.0
2019-10-14,86.44550323,87.09449768,86.09999847,86.82150269,38204000,4.0,,13.0,8.0,9.0,4.0,16.0
2019-10-15,87.10700226,88.82250214,87.03099823,88.3690033,62234000,,13.0,8.0,9.0,4.0,16.0,4.0
2019-10-16,88.66649628,89.31199646,88.52600098,88.87149811,55268000,,3.0,2.0,,5.0,,
2019-10-17,89.82450104,89.94249725,89.10099792,89.37400055,52948000,6.0,6.0,6.0,6.0,,8.0,8.0
2019-10-18,89.38999939,89.6989975,87.45999908,87.87550354,67250000,4.0,6.0,4.0,,4.0,8.0,
2019-10-21,88.48300171,89.29399872,88.25,89.28299713,42608000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2019-10-22,89.40750122,89.48899841,88.09999847,88.28649902,42234000,,6.0,3.0,,3.0,6.0,
2019-10-23,88.06500244,88.50250244,87.09999847,88.10849762,42764000,4.0,4.0,6.0,4.0,6.0,4.0,4.0
2019-10-24,88.55449677,89.41699982,88.0134964,89.03900146,88922000,,12.0,6.0,,6.0,6.0,6.0
2019-10-25,84.87750244,88.21050262,84.75,88.0664978,192528000,7.0,7.0,,4.0,4.0,6.0,
2019-10-28,87.40299988,88.93499756,87.125,88.85399628,74178000,,6.0,4.0,4.0,,7.0,7.0
2019-10-29,88.7405014,88.84999847,87.79049683,88.13549805,45538000,6.0,6.0,6.0,,6.0,12.0,
2019-10-30,88.01200104,89.1190033,87.95600128,88.99949646,48988000,6.0,6.0,4.0,5.0,6.0,5.0,6.0
2019-10-31,88.79949951,89.59999847,88.5739975,88.83300018,55624000,,3.0,4.0,,4.0,3.0,
2019-11-01,89.40049744,89.87249756,89.26049805,89.5719986,55808000,6.0,8.0,4.0,8.0,4.0,8.0,6.0
2019-11-04,90.05049896,90.75299835,90.05049896,90.23300171,55438000,,4.0,6.0,,7.0,3.0,4.0
2019-11-05,90.45800018,90.51249695,89.69999695,90.08550262,37710000,3.0,7.0,,7.0,3.0,6.0,
2019-11-06,90.05000305,90.125,89.42900085,89.78849792,40596000,,3.0,2.0,2.0,2.0,5.0,
